UTC,Latitude,Longitude,Altitude,SOG (knots),COG (deg),IMU Heading (avg),Apparent Wind Speed (knots),Apparent Wind Angle (deg),AWS X-Component,AWS Y-Component,True Wind Speed (knots),True Wind Direction (deg),Speed Through Water (knots),STW X-Component,STW Y-Component,Current Speed (knots),Current Direction (deg),Current X-Component,Current Y-Component,Errors
09:,53.162571,-128.690926,-13354,4.57,41.97,333.67,0.00,0.00,0.00,0.00,4.57,221.97,0.00,0.00,0.00,4.57,41.97,3.05,3.40,None
,53.165123,-128.676641,-12503,7.18,83.13,177.75,0.00,0.00,0.00,0.00,6.88,265.68,0.00,0.00,0.00,6.88,85.68,6.86,0.52,None
,53.163967,-128.663509,-12975,4.13,101.63,152.33,0.00,0.00,0.00,0.00,4.19,278.78,0.00,0.00,0.00,4.19,98.78,4.14,-0.64,None
,53.163156,-128.650414,-9502,6.64,98.30,158.18,0.00,0.00,0.00,0.00,6.49,276.78,0.00,0.00,0.00,6.49,96.78,6.44,-0.77,None
,53.160182,-128.638651,-12586,5.28,118.45,128.14,0.00,0.00,0.00,0.00,5.43,296.83,0.00,0.00,0.00,5.43,116.83,4.85,-2.45,None
,53.155492,-128.625509,-10999,7.23,113.19,142.56,0.00,0.00,0.00,0.00,7.18,291.47,0.00,0.00,0.00,7.18,111.47,6.68,-2.63,None
,53.150650,-128.613191,-10797,7.24,139.02,109.48,0.00,0.00,0.00,0.00,7.07,318.68,0.00,0.00,0.00,7.07,138.68,4.67,-5.31,None
,53.143380,-128.601931,-14631,7.08,144.50,104.86,0.00,0.00,0.00,0.00,7.18,326.31,0.00,0.00,0.00,7.18,146.31,3.98,-5.97,None
,53.135465,-128.594440,-9452,6.35,150.90,101.89,0.00,0.00,0.00,0.00,6.36,333.29,0.00,0.00,0.00,6.36,153.29,2.86,-5.69,None
,53.127165,-128.589514,-11809,7.03,164.06,93.06,0.00,0.00,0.00,0.00,6.27,340.92,0.00,0.00,0.00,6.27,160.92,2.05,-5.93,None
,53.119414,-128.585036,-13143,5.43,166.93,86.17,0.00,0.00,0.00,0.00,5.40,343.09,0.00,0.00,0.00,5.40,163.09,1.57,-5.16,None
04:,53.111663,-128.580480,-10664,6.14,162.54,90.15,0.00,0.00,0.00,0.00,6.20,344.10,0.00,0.00,0.00,6.20,164.10,1.70,-5.97,None
09:,53.103924,-128.576474,-9594,4.90,166.55,85.95,0.00,0.00,0.00,0.00,5.11,343.40,0.00,0.00,0.00,5.11,163.40,1.46,-4.90,None
,53.096425,-128.574696,-11697,5.89,159.76,92.01,0.00,0.00,0.00,0.00,5.27,339.25,0.00,0.00,0.00,5.27,159.25,1.87,-4.93,None
,53.089359,-128.570628,-11200,5.62,154.47,214.33,0.00,0.00,0.00,0.00,5.62,334.47,0.00,0.00,0.00,5.62,154.47,2.42,-5.07,None
,53.081482,-128.566275,-12381,6.09,159.37,90.74,0.00,0.00,0.00,0.00,6.41,342.11,0.00,0.00,0.00,6.41,162.11,1.97,-6.10,None
,53.073741,-128.561608,-12736,5.33,157.52,96.49,0.00,0.00,0.00,0.00,5.33,335.93,0.00,0.00,0.00,5.33,155.93,2.17,-4.87,None
,53.066000,-128.557679,-12829,6.16,165.25,85.09,0.00,0.00,0.00,0.00,6.06,346.02,0.00,0.00,0.00,6.06,166.02,1.47,-5.88,None
,53.058022,-128.552634,-12664,5.75,151.32,98.89,0.00,0.00,0.00,0.00,5.80,331.39,0.00,0.00,0.00,5.80,151.39,2.78,-5.09,None
,53.050218,-128.548225,-10179,5.64,167.03,83.04,0.00,0.00,0.00,0.00,5.84,348.25,0.00,0.00,0.00,5.84,168.25,1.19,-5.72,None
,53.042511,-128.544570,-9497,5.50,161.42,88.50,0.00,0.00,0.00,0.00,5.55,343.76,0.00,0.00,0.00,5.55,163.76,1.55,-5.33,None
,53.035120,-128.540237,-9277,6.09,157.00,92.40,0.00,0.00,0.00,0.00,5.80,336.57,0.00,0.00,0.00,5.80,156.57,2.31,-5.32,None
,53.027661,-128.536056,-11235,5.02,166.78,83.04,0.00,0.00,0.00,0.00,5.35,345.30,0.00,0.00,0.00,5.35,165.30,1.36,-5.17,None
04:,53.019655,-128.532572,-10935,6.15,165.21,85.57,0.00,0.00,0.00,0.00,6.22,346.65,0.00,0.00,0.00,6.22,166.65,1.44,-6.05,None
09:,53.011532,-128.529723,-13889,6.02,169.65,83.38,0.00,0.00,0.00,0.00,5.77,347.86,0.00,0.00,0.00,5.77,167.86,1.21,-5.65,None
,53.002862,-128.527933,-11447,6.41,175.79,75.37,0.00,0.00,0.00,0.00,6.21,353.24,0.00,0.00,0.00,6.21,173.24,0.73,-6.17,None
,52.994713,-128.526388,-11680,5.67,174.92,77.94,0.00,0.00,0.00,0.00,5.42,351.32,0.00,0.00,0.00,5.42,171.32,0.82,-5.36,None
,52.987579,-128.524769,-10427,5.45,172.73,80.87,0.00,0.00,0.00,0.00,4.95,351.77,0.00,0.00,0.00,4.95,171.77,0.71,-4.90,None
,52.981050,-128.524198,-14143,5.24,179.64,72.28,0.00,0.00,0.00,0.00,4.92,2.71,0.00,0.00,0.00,4.92,182.71,-0.23,-4.92,None
,52.973551,-128.523243,-12087,5.64,171.58,77.54,0.00,0.00,0.00,0.00,5.83,352.96,0.00,0.00,0.00,5.83,172.96,0.72,-5.79,None
,52.965671,-128.521132,-9530,5.82,171.43,79.06,0.00,0.00,0.00,0.00,5.45,352.34,0.00,0.00,0.00,5.45,172.34,0.73,-5.40,None
,52.957731,-128.519295,-8705,6.15,174.03,78.68,0.00,0.00,0.00,0.00,5.65,351.33,0.00,0.00,0.00,5.65,171.33,0.85,-5.58,None
,52.950217,-128.517553,-9042,5.25,172.27,199.29,0.00,0.00,0.00,0.00,5.25,352.27,0.00,0.00,0.00,5.25,172.27,0.71,-5.20,None
,52.942586,-128.515681,-7766,5.17,171.14,79.94,0.00,0.00,0.00,0.00,5.48,349.64,0.00,0.00,0.00,5.48,169.64,0.98,-5.39,None
,52.935501,-128.514648,-9600,4.48,178.66,75.32,0.00,0.00,0.00,0.00,4.75,359.44,0.00,0.00,0.00,4.75,179.44,0.05,-4.75,None
04:,52.928843,-128.515277,-10930,5.12,180.93,70.11,0.00,0.00,0.00,0.00,4.78,2.19,0.00,0.00,0.00,4.78,182.19,-0.18,-4.78,None
09:,52.921752,-128.515357,-10358,5.00,180.49,66.30,0.00,0.00,0.00,0.00,4.96,1.23,0.00,0.00,0.00,4.96,181.23,-0.11,-4.95,None
,52.914786,-128.515952,-10836,5.33,183.94,66.39,0.00,0.00,0.00,0.00,5.39,3.85,0.00,0.00,0.00,5.39,183.85,-0.36,-5.37,None
,52.907480,-128.516910,-8547,5.21,186.15,185.80,0.00,0.00,0.00,0.00,5.21,6.15,0.00,0.00,0.00,5.21,186.15,-0.56,-5.18,None
,52.900387,-128.518067,-10786,5.23,188.24,66.97,0.00,0.00,0.00,0.00,5.05,9.08,0.00,0.00,0.00,5.05,189.08,-0.80,-4.98,None
,52.893674,-128.520152,-9808,5.02,190.20,66.05,0.00,0.00,0.00,0.00,5.01,11.65,0.00,0.00,0.00,5.01,191.65,-1.01,-4.90,None
,52.886648,-128.521754,-10175,4.96,186.34,65.06,0.00,0.00,0.00,0.00,5.11,7.64,0.00,0.00,0.00,5.11,187.64,-0.68,-5.06,None
,52.879721,-128.523027,-8870,4.93,187.88,65.63,0.00,0.00,0.00,0.00,5.14,5.35,0.00,0.00,0.00,5.14,185.35,-0.48,-5.11,None
,52.872664,-128.524155,-12040,4.73,185.16,185.96,0.00,0.00,0.00,0.00,4.73,5.16,0.00,0.00,0.00,4.73,185.16,-0.43,-4.71,None
,52.865660,-128.525421,-9733,4.72,185.51,65.12,0.00,0.00,0.00,0.00,4.94,6.99,0.00,0.00,0.00,4.94,186.99,-0.60,-4.90,None
,52.858887,-128.526414,-13834,5.73,184.78,65.51,0.00,0.00,0.00,0.00,5.17,3.65,0.00,0.00,0.00,5.17,183.65,-0.33,-5.16,None
,52.851658,-128.527079,-10146,5.27,184.00,65.16,0.00,0.00,0.00,0.00,5.36,3.91,0.00,0.00,0.00,5.36,183.91,-0.37,-5.34,None
04:,52.844299,-128.528026,-10744,5.33,185.52,64.99,0.00,0.00,0.00,0.00,4.90,6.24,0.00,0.00,0.00,4.90,186.24,-0.53,-4.87,None
09:,52.836835,-128.529340,-9873,5.57,186.27,184.84,0.00,0.00,0.00,0.00,5.57,6.27,0.00,0.00,0.00,5.57,186.27,-0.61,-5.54,None
,52.828951,-128.530847,-10426,5.80,186.95,65.06,0.00,0.00,0.00,0.00,5.84,7.37,0.00,0.00,0.00,5.84,187.37,-0.75,-5.79,None
,52.820993,-128.532386,-9630,5.74,185.18,65.95,0.00,0.00,0.00,0.00,5.68,4.34,0.00,0.00,0.00,5.68,184.34,-0.43,-5.67,None
,52.813229,-128.533360,-13482,5.73,181.25,67.01,0.00,0.00,0.00,0.00,5.80,3.37,0.00,0.00,0.00,5.80,183.37,-0.34,-5.79,None
,52.805374,-128.533954,-12421,5.44,179.13,66.58,0.00,0.00,0.00,0.00,5.86,2.60,0.00,0.00,0.00,5.86,182.60,-0.27,-5.85,None
,52.797429,-128.534658,-10269,5.67,188.65,60.49,0.00,0.00,0.00,0.00,5.66,5.92,0.00,0.00,0.00,5.66,185.92,-0.58,-5.63,None
,52.789949,-128.537445,-8745,5.44,192.23,57.46,0.00,0.00,0.00,0.00,5.50,13.02,0.00,0.00,0.00,5.50,193.02,-1.24,-5.36,None
00,52.782662,-128.540453,-11917,5.76,193.00,58.85,0.00,0.00,0.00,0.00,5.64,14.62,0.00,0.00,0.00,5.64,194.62,-1.42,-5.46,None
01,52.774827,-128.543453,-13474,5.97,192.39,58.00,0.00,0.00,0.00,0.00,5.98,11.21,0.00,0.00,0.00,5.98,191.21,-1.16,-5.87,None
01,52.766688,-128.546034,-8876,5.46,195.09,57.83,0.00,0.00,0.00,0.00,5.57,13.96,0.00,0.00,0.00,5.57,193.96,-1.34,-5.41,None
00:02,52.759264,-128.548602,-9332,5.53,189.48,59.99,0.00,0.00,0.00,0.00,5.42,8.27,0.00,0.00,0.00,5.42,188.27,-0.78,-5.37,None
05:02,52.752149,-128.550665,-10678,5.11,189.33,61.25,0.00,0.00,0.00,0.00,5.12,9.49,0.00,0.00,0.00,5.12,189.49,-0.84,-5.05,None
03,52.745032,-128.552721,-10833,5.16,188.61,62.65,0.00,0.00,0.00,0.00,5.14,8.66,0.00,0.00,0.00,5.14,188.66,-0.77,-5.08,None
04,52.737939,-128.554639,-10032,5.20,188.79,61.14,0.00,0.00,0.00,0.00,5.15,8.39,0.00,0.00,0.00,5.15,188.39,-0.75,-5.10,None
05,52.731234,-128.556422,-12532,4.85,190.62,61.77,0.00,0.00,0.00,0.00,4.86,11.39,0.00,0.00,0.00,4.86,191.39,-0.96,-4.77,None
05,52.724474,-128.558326,-12993,5.13,189.62,60.62,0.00,0.00,0.00,0.00,5.11,10.71,0.00,0.00,0.00,5.11,190.71,-0.95,-5.02,None
05,52.717559,-128.558802,-9330,5.08,180.35,68.03,0.00,0.00,0.00,0.00,5.07,359.72,0.00,0.00,0.00,5.07,179.72,0.02,-5.07,None
06,52.710217,-128.558645,-10482,5.41,180.27,74.49,0.00,0.00,0.00,0.00,5.51,359.41,0.00,0.00,0.00,5.51,179.41,0.06,-5.51,None
07,52.702232,-128.558826,-10988,5.77,183.53,75.56,0.00,0.00,0.00,0.00,5.76,2.69,0.00,0.00,0.00,5.76,182.69,-0.27,-5.75,None
08,52.696688,-128.559970,-9604,3.41,178.61,90.83,0.00,0.00,0.00,0.00,3.37,358.77,0.00,0.00,0.00,3.37,178.77,0.07,-3.37,None
09,52.692574,-128.558132,-10097,2.88,168.11,95.38,0.00,0.00,0.00,0.00,2.90,348.08,0.00,0.00,0.00,2.90,168.08,0.60,-2.84,None
09,52.687587,-128.556672,-8914,4.57,159.68,88.97,0.00,0.00,0.00,0.00,4.41,340.74,0.00,0.00,0.00,4.41,160.74,1.46,-4.16,None
00:,52.681490,-128.551090,-11358,5.07,141.30,104.43,0.00,0.00,0.00,0.00,5.04,322.36,0.00,0.00,0.00,5.04,142.36,3.08,-3.99,None
05:,52.676068,-128.545390,-8720,3.35,149.22,86.29,0.00,0.00,0.00,0.00,3.59,342.58,0.00,0.00,0.00,3.59,162.58,1.07,-3.42,None
,52.671167,-128.543296,-18234,3.02,177.68,79.03,0.00,0.00,0.00,0.00,3.61,350.99,0.00,0.00,0.00,3.61,170.99,0.57,-3.57,None
,52.666551,-128.540765,-14655,3.50,157.37,87.29,0.00,0.00,0.00,0.00,3.63,339.72,0.00,0.00,0.00,3.63,159.72,1.26,-3.41,None
,52.661906,-128.539566,-18968,3.15,186.72,60.16,0.00,0.00,0.00,0.00,3.96,7.27,0.00,0.00,0.00,3.96,187.27,-0.50,-3.93,None
,52.656049,-128.539149,-21176,5.42,167.37,70.84,0.00,0.00,0.00,0.00,4.48,352.36,0.00,0.00,0.00,4.48,172.36,0.60,-4.44,None
,52.651147,-128.534745,-11920,4.49,131.30,106.94,0.00,0.00,0.00,0.00,4.55,310.39,0.00,0.00,0.00,4.55,130.39,3.47,-2.95,None
,52.646683,-128.527848,-12895,4.31,160.49,90.90,0.00,0.00,0.00,0.00,4.32,337.72,0.00,0.00,0.00,4.32,157.72,1.64,-4.00,None
,52.641042,-128.523748,-9342,5.20,140.56,108.96,0.00,0.00,0.00,0.00,5.19,319.76,0.00,0.00,0.00,5.19,139.76,3.35,-3.96,None
,52.635778,-128.516490,-6160,4.86,143.31,226.62,0.00,0.00,0.00,0.00,4.86,323.31,0.00,0.00,0.00,4.86,143.31,2.90,-3.90,None
,52.629346,-128.510087,-13239,5.86,163.88,203.53,0.00,0.00,0.00,0.00,5.86,343.88,0.00,0.00,0.00,5.86,163.88,1.63,-5.63,None
,52.621445,-128.506558,-12328,5.85,170.43,77.02,0.00,0.00,0.00,0.00,5.65,348.62,0.00,0.00,0.00,5.65,168.62,1.11,-5.54,None
00:,52.613842,-128.504179,-10764,4.36,179.94,67.51,0.00,0.00,0.00,0.00,4.30,357.80,0.00,0.00,0.00,4.30,177.80,0.16,-4.29,None
05:,52.607262,-128.504729,-12636,5.38,164.59,87.50,0.00,0.00,0.00,0.00,5.94,345.07,0.00,0.00,0.00,5.94,165.07,1.53,-5.74,None
,52.599207,-128.499999,-10784,6.86,161.12,88.82,0.00,0.00,0.00,0.00,6.91,344.60,0.00,0.00,0.00,6.91,164.60,1.84,-6.67,None
,52.591851,-128.494134,-10928,6.48,150.55,97.62,0.00,0.00,0.00,0.00,6.22,329.02,0.00,0.00,0.00,6.22,149.02,3.20,-5.34,None
,52.583316,-128.490526,-10719,6.31,162.24,85.13,0.00,0.00,0.00,0.00,6.20,341.74,0.00,0.00,0.00,6.20,161.74,1.94,-5.89,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
,52.577899,-128.487565,-11162,6.22,163.13,204.60,0.00,0.00,0.00,0.00,6.22,343.13,0.00,0.00,0.00,6.22,163.13,1.80,-5.95,None
